BINCODE,NAME,IDENTIFIER,DESCRIPTION,TYPE
_1.1.1.2_,PS.lightreaction.photosystem II.PSII polypeptide subunits,eucgr.h05122.1.p,"'(at2g28605 : 227.0) Encodes a PsbP domain-OEC23 like protein localized in thylakoid (peripheral-lumenal side).; Photosystem II reaction center PsbP family protein; FUNCTIONS IN: calcium ion binding; INVOLVED IN: photosynthesis; LOCATED IN: thylakoid, chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbP (InterPro:IPR002683), Mog1/PsbP/DUF1795, alpha/beta/alpha sandwich (InterPro:IPR016124), Mog1/PsbP, alpha/beta/alpha sandwich (InterPro:IPR016123); Has 131 Blast hits to 131 proteins in 58 species: Archae - 0; Bacteria - 54; Metazoa - 0; Fungi - 0; Plants - 71; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink). & (reliability: 454.0) &  (original description: pacid=32042222 transcript=Eucgr.H05122.1 locus=Eucgr.H05122 ID=Eucgr.H05122.1.v2.0 annot-version=v2.0)'",T
_1.1.1.2_,PS.lightreaction.photosystem II.PSII polypeptide subunits,eucgr.h01287.3.p,"'(at4g15510 : 296.0) Photosystem II reaction center PsbP family protein; FUNCTIONS IN: calcium ion binding; INVOLVED IN: photosynthesis; LOCATED IN: in 6 components; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbP (InterPro:IPR002683), Mog1/PsbP/DUF1795, alpha/beta/alpha sandwich (InterPro:IPR016124), Mog1/PsbP, alpha/beta/alpha sandwich (InterPro:IPR016123); BEST Arabidopsis thaliana protein match is: PsbP-like protein 1 (TAIR:AT3G55330.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|85679 : 165.0) no description available & (ipr002683 : 123.24098) Photosystem II PsbP, oxygen evolving complex & (reliability: 807.67175) &  (original description: pacid=32044502 transcript=Eucgr.H01287.3 locus=Eucgr.H01287 ID=Eucgr.H01287.3.v2.0 annot-version=v2.0)'",T
_1.1.1.2_,PS.lightreaction.photosystem II.PSII polypeptide subunits,eucgr.g02904.1.p,"'(at3g55330 : 270.0) PsbP-like protein 1 (PPL1); FUNCTIONS IN: calcium ion binding; INVOLVED IN: photosynthesis; LOCATED IN: in 6 components; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbP (InterPro:IPR002683), Mog1/PsbP/DUF1795, alpha/beta/alpha sandwich (InterPro:IPR016124), Mog1/PsbP, alpha/beta/alpha sandwich (InterPro:IPR016123); BEST Arabidopsis thaliana protein match is: PsbP-like protein 2 (TAIR:AT2G39470.2); Has 595 Blast hits to 595 proteins in 103 species: Archae - 0; Bacteria - 112; Metazoa - 0; Fungi - 0; Plants - 355; Viruses - 0; Other Eukaryotes - 128 (source: NCBI BLink). & (ipr002683 : 136.99196) Photosystem II PsbP, oxygen evolving complex & (gnl|cdd|85679 : 112.0) no description available & (reliability: 779.73596) &  (original description: pacid=32072800 transcript=Eucgr.G02904.1 locus=Eucgr.G02904 ID=Eucgr.G02904.1.v2.0 annot-version=v2.0)'",T
_1.1.1.2_,PS.lightreaction.photosystem II.PSII polypeptide subunits,eucgr.f03789.1.p,"'(q02060|psbs_spiol : 285.0) Photosystem II 22 kDa protein, chloroplast precursor (CP22) - Spinacia oleracea (Spinach) & (at1g44575 : 275.0) Encoding PSII-S (CP22), a ubiquitous pigment-binding protein associated with photosystem II (PSII) of higher plants. Involved in nonphotochemical quenching rather than in photosynthesis. Mutant has a normal violaxanthin cycle but has a limited capacity of quenching singlet excited chlorophylls and is tolerant to lipid peroxidation.; NONPHOTOCHEMICAL QUENCHING 4 (NPQ4); FUNCTIONS IN: chlorophyll binding, xanthophyll binding; INVOLVED IN: response to karrikin, nonphotochemical quenching; LOCATED IN: chloroplast thylakoid membrane, chloroplast, PSII associated light-harvesting complex II, membrane; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 14 growth stages; Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (reliability: 550.0) &  (original description: pacid=32052803 transcript=Eucgr.F03789.1 locus=Eucgr.F03789 ID=Eucgr.F03789.1.v2.0 annot-version=v2.0)'",T
_1.1.1.2_,PS.lightreaction.photosystem II.PSII polypeptide subunits,eucgr.f03186.8.p,"'(p06183|psbr_soltu : 118.0) Photosystem II 10 kDa polypeptide, chloroplast precursor (Light-inducible tissue-specific ST-LS1 protein) - Solanum tuberosum (Potato) & (at1g79040 : 113.0) Encodes for the 10 kDa PsbR subunit of photosystem II (PSII). This subunit appears to be involved in the stable assembly of PSII, particularly that of the oxygen-evolving complex subunit PsbP. Mutants defective in this gene have reduced amounts of subunits PsbP and PsbQ in PSII. In turn, assembly of PsbR is dependent on the presence of PsbJ.; photosystem II subunit R (PSBR); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: photosystem II oxygen evolving complex assembly, photosynthesis, response to light intensity; LOCATED IN: thylakoid, chloroplast thylakoid membrane, chloroplast, photosystem II; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II protein PsbR (InterPro:IPR006814); Has 134 Blast hits to 134 proteins in 52 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 0; Plants - 129; Viruses - 0; Other Eukaryotes - 3 (source: NCBI BLink). & (reliability: 226.0) &  (original description: pacid=32055223 transcript=Eucgr.F03186.8 locus=Eucgr.F03186 ID=Eucgr.F03186.8.v2.0 annot-version=v2.0)'",T
_1.1.1.2_,PS.lightreaction.photosystem II.PSII polypeptide subunits,eucgr.f02746.1.p,"'(at1g77090 : 355.0) Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein; FUNCTIONS IN: calcium ion binding; INVOLVED IN: photosynthesis; LOCATED IN: thylakoid, thylakoid lumen, chloroplast thylakoid lumen, chloroplast stroma, chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbP (InterPro:IPR002683), Mog1/PsbP/DUF1795, alpha/beta/alpha sandwich (InterPro:IPR016124), Mog1/PsbP, alpha/beta/alpha sandwich (InterPro:IPR016123); BEST Arabidopsis thaliana protein match is: Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein (TAIR:AT3G56650.1); Has 207 Blast hits to 207 proteins in 35 species: Archae - 0; Bacteria - 22; Metazoa - 0; Fungi - 0; Plants - 130; Viruses - 0; Other Eukaryotes - 55 (source: NCBI BLink). & (reliability: 710.0) &  (original description: pacid=32052843 transcript=Eucgr.F02746.1 locus=Eucgr.F02746 ID=Eucgr.F02746.1.v2.0 annot-version=v2.0)'",T
_1.1.1.2_,PS.lightreaction.photosystem II.PSII polypeptide subunits,eucgr.f01822.1.p,"'(at1g76450 : 271.0) Photosystem II reaction center PsbP family protein; FUNCTIONS IN: calcium ion binding; INVOLVED IN: photosynthesis; LOCATED IN: thylakoid, thylakoid lumen, chloroplast thylakoid membrane, chloroplast thylakoid lumen, chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbP (InterPro:IPR002683), Mog1/PsbP/DUF1795, alpha/beta/alpha sandwich (InterPro:IPR016124); Has 57 Blast hits to 57 proteins in 26 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 51; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink). & (reliability: 542.0) &  (original description: pacid=32056245 transcript=Eucgr.F01822.1 locus=Eucgr.F01822 ID=Eucgr.F01822.1.v2.0 annot-version=v2.0)'",T
_1.1.1.2_,PS.lightreaction.photosystem II.PSII polypeptide subunits,eucgr.f01447.2.p,"'(p06183|psbr_soltu : 151.0) Photosystem II 10 kDa polypeptide, chloroplast precursor (Light-inducible tissue-specific ST-LS1 protein) - Solanum tuberosum (Potato) & (at1g79040 : 144.0) Encodes for the 10 kDa PsbR subunit of photosystem II (PSII). This subunit appears to be involved in the stable assembly of PSII, particularly that of the oxygen-evolving complex subunit PsbP. Mutants defective in this gene have reduced amounts of subunits PsbP and PsbQ in PSII. In turn, assembly of PsbR is dependent on the presence of PsbJ.; photosystem II subunit R (PSBR); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: photosystem II oxygen evolving complex assembly, photosynthesis, response to light intensity; LOCATED IN: thylakoid, chloroplast thylakoid membrane, chloroplast, photosystem II; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II protein PsbR (InterPro:IPR006814); Has 134 Blast hits to 134 proteins in 52 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 0; Plants - 129; Viruses - 0; Other Eukaryotes - 3 (source: NCBI BLink). & (gnl|cdd|68303 : 140.0) no description available & (ipr006814 : 108.87543) Photosystem II PsbR & (reliability: 478.53198) &  (original description: pacid=32053409 transcript=Eucgr.F01447.2 locus=Eucgr.F01447 ID=Eucgr.F01447.2.v2.0 annot-version=v2.0)'",T
_1.1.1.2_,PS.lightreaction.photosystem II.PSII polypeptide subunits,eucgr.f00997.1.p,"'(at3g01440 : 225.0) Encodes a subunit of the NAD(P)H complex located in the chloroplast thylakoid lumen.; PsbQ-like 1 (PQL1); FUNCTIONS IN: electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity; INVOLVED IN: photosynthesis, light reaction, photosynthetic electron transport chain; LOCATED IN: in 7 components; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbQ (InterPro:IPR008797); BEST Arabidopsis thaliana protein match is: photosystem II subunit QA (TAIR:AT4G21280.1); Has 165 Blast hits to 165 proteins in 26 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 165; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). & (gnl|cdd|69290 : 163.0) no description available & (ipr008797 : 108.43222) Photosystem II PsbQ, oxygen evolving complex & (reliability: 639.75635) &  (original description: pacid=32052888 transcript=Eucgr.F00997.1 locus=Eucgr.F00997 ID=Eucgr.F00997.1.v2.0 annot-version=v2.0)'",T
_1.1.1.2_,PS.lightreaction.photosystem II.PSII polypeptide subunits,eucgr.d00854.1.p,"'(gnl|cdd|69290 : 244.0) no description available & (at4g05180 : 233.0) Encodes the PsbQ subunit of the oxygen evolving complex of photosystem II.; photosystem II subunit Q-2 (PSBQ-2); FUNCTIONS IN: calcium ion binding; INVOLVED IN: peptidyl-cysteine S-nitrosylation; LOCATED IN: in 9 components; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbQ (InterPro:IPR008797); BEST Arabidopsis thaliana protein match is: photosystem II subunit QA (TAIR:AT4G21280.1); Has 206 Blast hits to 206 proteins in 40 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 200; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink). & (p12301|psbq_spiol : 228.0) Oxygen-evolving enhancer protein 3, chloroplast precursor (OEE3) (16 kDa subunit of oxygen evolving system of photosystem II) (OEC 16 kDa subunit) - Spinacia oleracea (Spinach) & (ipr008797 : 195.7923) Photosystem II PsbQ, oxygen evolving complex & (reliability: 808.63654) &  (original description: pacid=32050180 transcript=Eucgr.D00854.1 locus=Eucgr.D00854 ID=Eucgr.D00854.1.v2.0 annot-version=v2.0)'",T
_1.1.1.2_,PS.lightreaction.photosystem II.PSII polypeptide subunits,eucgr.a02039.1.p,"'(p18212|psbp2_tobac : 375.0) Oxygen-evolving enhancer protein 2-2, chloroplast precursor (OEE2) (23 kDa subunit of oxygen evolving system of photosystem II) (OEC 23 kDa subunit) (23 kDa thylakoid membrane protein) - Nicotiana tabacum (Common tobacco) & (at1g06680 : 354.0) Encodes a 23 kD extrinsic protein that is part of photosystem II and participates in the regulation of oxygen evolution.; photosystem II subunit P-1 (PSBP-1); FUNCTIONS IN: poly(U) RNA binding; INVOLVED IN: photosynthesis, light reaction, defense response to bacterium, response to light intensity; LOCATED IN: in 9 components; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbP (InterPro:IPR002683), Mog1/PsbP/DUF1795, alpha/beta/alpha sandwich (InterPro:IPR016124), Mog1/PsbP, alpha/beta/alpha sandwich (InterPro:IPR016123); BEST Arabidopsis thaliana protein match is: photosystem II subunit P-2 (TAIR:AT2G30790.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (gnl|cdd|85679 : 282.0) no description available & (ipr002683 : 119.26442) Photosystem II PsbP, oxygen evolving complex & (reliability: 916.71277) &  (original description: pacid=32047950 transcript=Eucgr.A02039.1 locus=Eucgr.A02039 ID=Eucgr.A02039.1.v2.0 annot-version=v2.0)'",T
_1.1.1.3_,PS.lightreaction.photosystem II.biogenesis,eucgr.j00865.1.p,"'(at5g23120 : 547.0) encodes a stability and/or assembly factor of photosystem II; HIGH CHLOROPHYLL FLUORESCENCE 136 (HCF136); INVOLVED IN: response to cadmium ion, plastid organization, protein complex assembly; LOCATED IN: in 8 components; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: BNR repeat (InterPro:IPR002860), Photosystem II stability/assembly factor, HCF136 (InterPro:IPR016705), Twin-arginine translocation pathway, signal sequence (InterPro:IPR006311); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). & (q5z5a8|p2saf_orysa : 534.0) Photosystem II stability/assembly factor HCF136, chloroplast precursor - Oryza sativa (Rice) & (gnl|cdd|38720 : 235.0) no description available & (gnl|cdd|34127 : 215.0) no description available & (reliability: 1094.0) &  (original description: pacid=32034901 transcript=Eucgr.J00865.1 locus=Eucgr.J00865 ID=Eucgr.J00865.1.v2.0 annot-version=v2.0)'",T
_1.1.1.4_,PS.lightreaction.photosystem II.LHC biogenesis,,'',
_1.1.2_,PS.lightreaction.photosystem I,,'',
_1.1.2.1_,PS.lightreaction.photosystem I.LHC-I,eucgr.k01362.1.p,"'(at1g61520 : 409.0) PSI type III chlorophyll a/b-binding protein (Lhca3*1); photosystem I light harvesting complex gene 3 (LHCA3); FUNCTIONS IN: chlorophyll binding; INVOLVED IN: photosynthesis, light harvesting, photosynthesis; LOCATED IN: light-harvesting complex, chloroplast thylakoid membrane, plastoglobule; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Chlorophyll A-B binding protein (InterPro:IPR001344); BEST Arabidopsis thaliana protein match is: photosystem I light harvesting complex gene 5 (TAIR:AT1G45474.2). & (gnl|cdd|84819 : 149.0) no description available & (p13869|cb12_pethy : 141.0) Chlorophyll a-b binding protein, chloroplast precursor (LHCI type II CAB) - Petunia hybrida (Petunia) & (ipr022796 : 110.6866) Chlorophyll A-B binding protein & (reliability: 818.0) &  (original description: pacid=32068054 transcript=Eucgr.K01362.1 locus=Eucgr.K01362 ID=Eucgr.K01362.1.v2.0 annot-version=v2.0)'",T
_1.1.2.1_,PS.lightreaction.photosystem I.LHC-I,eucgr.j01096.2.p,"'(at3g54890 : 369.0) Encodes a component of the light harvesting complex associated with photosystem I.; photosystem I light harvesting complex gene 1 (LHCA1); FUNCTIONS IN: chlorophyll binding; INVOLVED IN: response to blue light, response to red light, photosynthesis, light harvesting in photosystem I, response to far red light, photosynthesis; LOCATED IN: light-harvesting complex, chloroplast thylakoid membrane, chloroplast, plastoglobule, membrane; EXPRESSED IN: 28 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Chlorophyll A-B binding protein (InterPro:IPR001344); BEST Arabidopsis thaliana protein match is: light harvesting complex photosystem II (TAIR:AT2G40100.1); Has 2134 Blast hits to 2063 proteins in 214 species: Archae - 0; Bacteria - 0; Metazoa - 3; Fungi - 0; Plants - 1854; Viruses - 0; Other Eukaryotes - 277 (source: NCBI BLink). & (gnl|cdd|84819 : 178.0) no description available & (p13869|cb12_pethy : 134.0) Chlorophyll a-b binding protein, chloroplast precursor (LHCI type II CAB) - Petunia hybrida (Petunia) & (ipr022796 : 97.44254) Chlorophyll A-B binding protein & (reliability: 738.0) &  (original description: pacid=32035219 transcript=Eucgr.J01096.2 locus=Eucgr.J01096 ID=Eucgr.J01096.2.v2.0 annot-version=v2.0)'",T
_1.1.2.1_,PS.lightreaction.photosystem I.LHC-I,eucgr.f00228.1.p,"'(at1g45474 : 263.0) Encodes a component of the light harvesting complex of photosystem I.; photosystem I light harvesting complex gene 5 (LHCA5); FUNCTIONS IN: pigment binding; INVOLVED IN: photosynthesis, light harvesting in photosystem I, photosynthesis; LOCATED IN: light-harvesting complex, chloroplast thylakoid membrane, photosystem I antenna complex, chloroplast, membrane; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Chlorophyll A-B binding protein (InterPro:IPR001344); BEST Arabidopsis thaliana protein match is: light-harvesting chlorophyll-protein complex I subunit A4 (TAIR:AT3G47470.1); Has 2339 Blast hits to 2263 proteins in 223 species: Archae - 0; Bacteria - 0; Metazoa - 4; Fungi - 0; Plants - 2004; Viruses - 0; Other Eukaryotes - 331 (source: NCBI BLink). & (gnl|cdd|84819 : 156.0) no description available & (p13869|cb12_pethy : 140.0) Chlorophyll a-b binding protein, chloroplast precursor (LHCI type II CAB) - Petunia hybrida (Petunia) & (ipr022796 : 106.12964) Chlorophyll A-B binding protein & (reliability: 526.0) &  (original description: pacid=32056218 transcript=Eucgr.F00228.1 locus=Eucgr.F00228 ID=Eucgr.F00228.1.v2.0 annot-version=v2.0)'",T
