BINCODE,NAME,IDENTIFIER,DESCRIPTION,TYPE
_1.1.1.2_,'PS.lightreaction.photosystem II.PSII polypeptide subunits','eucgr.l03253.1.p',"'(at2g39470 : 246.0) PsbP-like protein 2 (PPL2); FUNCTIONS IN: calcium ion binding; INVOLVED IN: photosynthesis; LOCATED IN: chloroplast thylakoid membrane, chloroplast thylakoid lumen, chloroplast photosystem II, chloroplast, oxygen evolving complex; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbP (InterPro:IPR002683), Mog1/PsbP/DUF1795, alpha/beta/alpha sandwich (InterPro:IPR016124), Mog1/PsbP, alpha/beta/alpha sandwich (InterPro:IPR016123); BEST Arabidopsis thaliana protein match is: PsbP-like protein 1 (TAIR:AT3G55330.1); Has 90 Blast hits to 90 proteins in 24 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 87; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink). & (gnl|cdd|85679 : 146.0) no description available & (ipr002683 : 110.970375) Photosystem II PsbP, oxygen evolving complex & (reliability: 686.1981) &  (original description: no original description)'",T
_1.1.1.2_,'PS.lightreaction.photosystem II.PSII polypeptide subunits','eucgr.k00947.1.p',"'(at1g03600 : 155.0) PSB27; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: photosystem II repair; LOCATED IN: thylakoid, chloroplast thylakoid membrane, chloroplast thylakoid lumen, chloroplast photosystem II, chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 273 Blast hits to 273 proteins in 82 species: Archae - 0; Bacteria - 114; Metazoa - 0; Fungi - 0; Plants - 63; Viruses - 0; Other Eukaryotes - 96 (source: NCBI BLink). & (reliability: 310.0) &  (original description: no original description)'",T
_1.1.1.2_,'PS.lightreaction.photosystem II.PSII polypeptide subunits','eucgr.k01671.1.p',"'(at3g56650 : 298.0) Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein; FUNCTIONS IN: calcium ion binding; INVOLVED IN: photosynthesis; LOCATED IN: thylakoid, thylakoid lumen, chloroplast thylakoid lumen, chloroplast stroma, chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbP (InterPro:IPR002683), Mog1/PsbP/DUF1795, alpha/beta/alpha sandwich (InterPro:IPR016124), Mog1/PsbP, alpha/beta/alpha sandwich (InterPro:IPR016123); BEST Arabidopsis thaliana protein match is: Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein (TAIR:AT1G77090.1); Has 131 Blast hits to 131 proteins in 35 species: Archae - 0; Bacteria - 29; Metazoa - 0; Fungi - 0; Plants - 100; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink). & (reliability: 596.0) &  (original description: no original description)'",T
_1.1.1.2_,'PS.lightreaction.photosystem II.PSII polypeptide subunits','eucgr.k01424.1.p',"'(at4g28660 : 207.0) Similar to PsbW subunit of photosystem II.; photosystem II reaction center PSB28 protein (PSB28); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: photosynthesis; LOCATED IN: chloroplast thylakoid membrane, photosystem II reaction center; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II protein Psb28, class 1 (InterPro:IPR005610). & (gnl|cdd|79340 : 168.0) no description available & (ipr005610 : 98.05565) Photosystem II Psb28, class 1 & (reliability: 585.5974) &  (original description: no original description)'",T
_1.1.1.2_,'PS.lightreaction.photosystem II.PSII polypeptide subunits','eucgr.g02904.1.p',"'(at3g55330 : 270.0) PsbP-like protein 1 (PPL1); FUNCTIONS IN: calcium ion binding; INVOLVED IN: photosynthesis; LOCATED IN: in 6 components; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbP (InterPro:IPR002683), Mog1/PsbP/DUF1795, alpha/beta/alpha sandwich (InterPro:IPR016124), Mog1/PsbP, alpha/beta/alpha sandwich (InterPro:IPR016123); BEST Arabidopsis thaliana protein match is: PsbP-like protein 2 (TAIR:AT2G39470.2); Has 595 Blast hits to 595 proteins in 103 species: Archae - 0; Bacteria - 112; Metazoa - 0; Fungi - 0; Plants - 355; Viruses - 0; Other Eukaryotes - 128 (source: NCBI BLink). & (ipr002683 : 136.99196) Photosystem II PsbP, oxygen evolving complex & (gnl|cdd|85679 : 112.0) no description available & (reliability: 779.73596) &  (original description: no original description)'",T
_1.1.1.2_,'PS.lightreaction.photosystem II.PSII polypeptide subunits','eucgr.l02948.1.p',"'(at1g14150 : 192.0) Encodes a subunit of the NAD(P)H dehydrogenase complex located in the chloroplast thylakoid lumen.; PsbQ-like 2 (PQL2); FUNCTIONS IN: electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity; INVOLVED IN: photosynthetic electron transport chain; LOCATED IN: in 6 components; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbQ (InterPro:IPR008797); BEST Arabidopsis thaliana protein match is: PsbQ-like 1 (TAIR:AT3G01440.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|69290 : 144.0) no description available & (ipr008797 : 114.253784) Photosystem II PsbQ, oxygen evolving complex & (reliability: 583.9441) &  (original description: no original description)'",T
_1.1.1.2_,'PS.lightreaction.photosystem II.PSII polypeptide subunits','tr|t1ql72|t1ql72_eucgl',"'(gnl|cdd|79223 : 670.0) no description available & (q9bbt0|psbd_lotja : 658.0) Photosystem II D2 protein (Photosystem Q(A) protein) (PSII D2 protein) - Lotus japonicus & (atcg00270 : 652.0) PSII D2 protein; photosystem II reaction center protein D (PSBD); FUNCTIONS IN: electron transporter, transferring electrons within the noncyclic electron transport pathway of photosynthesis activity; INVOLVED IN: photosynthetic electron transport in photosystem II, photosynthesis, light harvesting in photosystem II; LOCATED IN: in 6 components; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Photosynthetic reaction centre, L/M (InterPro:IPR000484), Photosystem II reaction centre protein PsbD/D2 (InterPro:IPR005868); BEST Arabidopsis thaliana protein match is: photosystem II reaction center protein A (TAIR:ATCG00020.1). & (ipr000484 : 181.43422) Photosynthetic reaction centre, L/M & (reliability: 1304.0) &  (original description: no original description)'",T
_1.1.1.2_,'PS.lightreaction.photosystem II.PSII polypeptide subunits','tr|t1qke2|t1qke2_eucgl',"'(ipr000932 : 1500.0) Photosystem antenna protein-like & (gnl|cdd|79253 : 926.0) no description available & (p06413|psbc_tobac : 839.0) Photosystem II 44 kDa reaction center protein (P6 protein) (CP43) - Nicotiana tabacum (Common tobacco) & (atcg00280 : 835.0) chloroplast gene encoding a CP43 subunit of  the photosystem II reaction center. promoter contains a blue-light responsive element.; photosystem II reaction center protein C (PSBC); FUNCTIONS IN: chlorophyll binding; INVOLVED IN: photosynthesis, light reaction; LOCATED IN: in 7 components; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem antenna protein-like (InterPro:IPR000932), Photosystem II protein PsbC (InterPro:IPR005869); BEST Arabidopsis thaliana protein match is: photosystem II reaction center protein B (TAIR:ATCG00680.1). & (reliability: 1670.0) &  (original description: no original description)'",T
_1.1.1.2_,'PS.lightreaction.photosystem II.PSII polypeptide subunits','tr|t1qkh5|t1qkh5_eucgl',"'(atcg00580 : 155.0) PSII cytochrome b559. There have been many speculations about the function of Cyt b559, but the most favored at present is that it plays a protective role by acting as an electron acceptor or electron donor under conditions when electron flow through PSII is not optimized.; photosystem II reaction center protein E (PSBE); FUNCTIONS IN: electron carrier activity, heme binding; INVOLVED IN: photosynthesis, light harvesting in photosystem II; LOCATED IN: thylakoid, chloroplast thylakoid membrane, chloroplast, oxygen evolving complex, membrane; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II protein cytochrome b559, N-terminal (InterPro:IPR013081), Photosystem II protein cytochrome b559, conserved site (InterPro:IPR006216), Photosystem II protein cytochrome b559, alpha subunit, lumenal region (InterPro:IPR013082), Photosystem II protein cytochrome b559, alpha subunit (InterPro:IPR006217). & (q2veg1|psbe_soltu : 155.0) Cytochrome b559 alpha subunit (PSII reaction center subunit V) - Solanum tuberosum (Potato) & (gnl|cdd|79281 : 149.0) no description available & (reliability: 310.0) &  (original description: no original description)'",T
_1.1.1.2_,'PS.lightreaction.photosystem II.PSII polypeptide subunits','tr|t1qkk1|t1qkk1_eucgl',"'(gnl|cdd|79279 : 1003.0) no description available & (p06411|psbb_tobac : 951.0) Photosystem II P680 chlorophyll A apoprotein (CP-47 protein) - Nicotiana tabacum (Common tobacco) & (atcg00680 : 947.0) encodes for CP47, subunit of the photosystem II reaction center.; photosystem II reaction center protein B (PSBB); FUNCTIONS IN: chlorophyll binding; INVOLVED IN: photosynthesis, light reaction, photosystem II assembly; LOCATED IN: in 6 components; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem antenna protein-like (InterPro:IPR000932), Photosystem II, PsbB (InterPro:IPR017486); BEST Arabidopsis thaliana protein match is: photosystem II reaction center protein C (TAIR:ATCG00280.1). & (ipr000932 : 469.8899) Photosystem antenna protein-like & (reliability: 1894.0) &  (original description: no original description)'",T
_1.1.1.2_,'PS.lightreaction.photosystem II.PSII polypeptide subunits','tr|t1qlg8|t1qlg8_eucgl',"'(q36632|psbh_popde : 129.0) Photosystem II reaction center protein H (PSII-H) (Photosystem II 10 kDa phosphoprotein) - Populus deltoides (Poplar) & (gnl|cdd|79283 : 129.0) no description available & (atcg00710 : 121.0) Encodes a 8 kD phosphoprotein that is a component of the photosystem II oxygen evolving core. Its exact molecular function has not been determined but it may play a role in mediating electron transfer between the secondary quinone acceptors, QA and QB, associated with the acceptor side of PSII.; photosystem II reaction center protein H (PSBH); FUNCTIONS IN: phosphate binding; INVOLVED IN: photosynthesis, light harvesting in photosystem II; LOCATED IN: thylakoid, chloroplast thylakoid membrane, chloroplast, oxygen evolving complex, membrane; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II phosphoprotein PsbH (InterPro:IPR001056). & (reliability: 242.0) &  (original description: no original description)'",T
_1.1.1.2_,'PS.lightreaction.photosystem II.PSII polypeptide subunits','tr|t1ql58|t1ql58_eucgl',"'(gnl|cdd|79222 : 681.0) no description available & (atcg00020 : 662.0) Encodes chlorophyll binding protein D1, a part of the photosystem II reaction center core; photosystem II reaction center protein A (PSBA); FUNCTIONS IN: chlorophyll binding; INVOLVED IN: photosynthesis, light reaction; LOCATED IN: in 6 components; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II reaction centre protein PsbA/D1 (InterPro:IPR005867), Photosynthetic reaction centre, L/M (InterPro:IPR000484); BEST Arabidopsis thaliana protein match is: photosystem II reaction center protein D (TAIR:ATCG00270.1). & (p36491|psba_popde : 662.0) Photosystem Q(B) protein (32 kDa thylakoid membrane protein) (Photosystem II protein D1) - Populus deltoides (Poplar) & (ipr000484 : 216.03754) Photosynthetic reaction centre, L/M & (reliability: 1324.0) &  (original description: no original description)'",T
_1.1.1.3_,'PS.lightreaction.photosystem II.biogenesis','eucgr.j00865.1.p',"'(at5g23120 : 547.0) encodes a stability and/or assembly factor of photosystem II; HIGH CHLOROPHYLL FLUORESCENCE 136 (HCF136); INVOLVED IN: response to cadmium ion, plastid organization, protein complex assembly; LOCATED IN: in 8 components; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: BNR repeat (InterPro:IPR002860), Photosystem II stability/assembly factor, HCF136 (InterPro:IPR016705), Twin-arginine translocation pathway, signal sequence (InterPro:IPR006311); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). & (q5z5a8|p2saf_orysa : 534.0) Photosystem II stability/assembly factor HCF136, chloroplast precursor - Oryza sativa (Rice) & (gnl|cdd|38720 : 235.0) no description available & (gnl|cdd|34127 : 215.0) no description available & (reliability: 1094.0) &  (original description: no original description)'",T
_1.1.1.4_,'PS.lightreaction.photosystem II.LHC biogenesis','','',
_1.1.2_,'PS.lightreaction.photosystem I','','',
_1.1.2.1_,'PS.lightreaction.photosystem I.LHC-I','eucgr.j01096.1.p',"'(at3g54890 : 376.0) Encodes a component of the light harvesting complex associated with photosystem I.; photosystem I light harvesting complex gene 1 (LHCA1); FUNCTIONS IN: chlorophyll binding; INVOLVED IN: response to blue light, response to red light, photosynthesis, light harvesting in photosystem I, response to far red light, photosynthesis; LOCATED IN: light-harvesting complex, chloroplast thylakoid membrane, chloroplast, plastoglobule, membrane; EXPRESSED IN: 28 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Chlorophyll A-B binding protein (InterPro:IPR001344); BEST Arabidopsis thaliana protein match is: light harvesting complex photosystem II (TAIR:AT2G40100.1); Has 2134 Blast hits to 2063 proteins in 214 species: Archae - 0; Bacteria - 0; Metazoa - 3; Fungi - 0; Plants - 1854; Viruses - 0; Other Eukaryotes - 277 (source: NCBI BLink). & (gnl|cdd|84819 : 184.0) no description available & (p13869|cb12_pethy : 138.0) Chlorophyll a-b binding protein, chloroplast precursor (LHCI type II CAB) - Petunia hybrida (Petunia) & (ipr022796 : 104.32968) Chlorophyll A-B binding protein & (reliability: 752.0) &  (original description: no original description)'",T
_1.1.2.1_,'PS.lightreaction.photosystem I.LHC-I','eucgr.c03307.1.p',"'(at1g19150 : 374.0) PSI type II chlorophyll a/b-binding protein (Lhca2*1) mRNA,; photosystem I light harvesting complex gene 6 (LHCA6); FUNCTIONS IN: chlorophyll binding; INVOLVED IN: response to blue light, response to red light, response to far red light, photosynthesis; LOCATED IN: light-harvesting complex, chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Chlorophyll A-B binding protein (InterPro:IPR001344); BEST Arabidopsis thaliana protein match is: photosystem I light harvesting complex gene 2 (TAIR:AT3G61470.1); Has 2345 Blast hits to 2241 proteins in 223 species: Archae - 0; Bacteria - 0; Metazoa - 3; Fungi - 0; Plants - 1989; Viruses - 0; Other Eukaryotes - 353 (source: NCBI BLink). & (p13869|cb12_pethy : 305.0) Chlorophyll a-b binding protein, chloroplast precursor (LHCI type II CAB) - Petunia hybrida (Petunia) & (gnl|cdd|84819 : 161.0) no description available & (ipr022796 : 117.97657) Chlorophyll A-B binding protein & (reliability: 748.0) &  (original description: no original description)'",T
_1.1.2.1_,'PS.lightreaction.photosystem I.LHC-I','eucgr.f00228.1.p',"'(at1g45474 : 263.0) Encodes a component of the light harvesting complex of photosystem I.; photosystem I light harvesting complex gene 5 (LHCA5); FUNCTIONS IN: pigment binding; INVOLVED IN: photosynthesis, light harvesting in photosystem I, photosynthesis; LOCATED IN: light-harvesting complex, chloroplast thylakoid membrane, photosystem I antenna complex, chloroplast, membrane; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Chlorophyll A-B binding protein (InterPro:IPR001344); BEST Arabidopsis thaliana protein match is: light-harvesting chlorophyll-protein complex I subunit A4 (TAIR:AT3G47470.1); Has 2339 Blast hits to 2263 proteins in 223 species: Archae - 0; Bacteria - 0; Metazoa - 4; Fungi - 0; Plants - 2004; Viruses - 0; Other Eukaryotes - 331 (source: NCBI BLink). & (gnl|cdd|84819 : 156.0) no description available & (p13869|cb12_pethy : 140.0) Chlorophyll a-b binding protein, chloroplast precursor (LHCI type II CAB) - Petunia hybrida (Petunia) & (ipr022796 : 106.12964) Chlorophyll A-B binding protein & (reliability: 526.0) &  (original description: no original description)'",T
_1.1.2.1_,'PS.lightreaction.photosystem I.LHC-I','eucgr.b03494.1.p',"'(p13869|cb12_pethy : 392.0) Chlorophyll a-b binding protein, chloroplast precursor (LHCI type II CAB) - Petunia hybrida (Petunia) & (at3g61470 : 368.0) Encodes a component of the light harvesting antenna complex of photosystem I.; photosystem I light harvesting complex gene 2 (LHCA2); FUNCTIONS IN: chlorophyll binding; INVOLVED IN: photosynthesis, light harvesting in photosystem I, photosynthesis; LOCATED IN: in 6 components; EXPRESSED IN: leaf; EXPRESSED DURING: seedling growth; CONTAINS InterPro DOMAIN/s: Chlorophyll A-B binding protein (InterPro:IPR001344); BEST Arabidopsis thaliana protein match is: photosystem I light harvesting complex gene 6 (TAIR:AT1G19150.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (gnl|cdd|84819 : 168.0) no description available & (ipr022796 : 118.63581) Chlorophyll A-B binding protein & (reliability: 736.0) &  (original description: no original description)'",T
